"SubscriptionItemID","SubscriptionID","SubscriptionItemType","SubscriptionItemName","ProductID","VariationID","ProductSKU","Quantity","LineSubtotal","LineSubtotalTax","LineTotal","LineTotalTax","TaxClass","LineTaxData"
"50027","22529","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"16763","22641","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"12943","22663","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"11591","22692","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11604","22699","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11610","22703","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12849","22768","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"11658","22774","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11667","22778","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11668","22778","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11680","22784","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"64432","22809","line_item","4x 1L Originals Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"11772","22826","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11800","22839","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11847","22858","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11861","22866","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11865","22868","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11874","22873","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11882","22876","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11895","22883","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11904","22902","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11944","22935","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11957","22942","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"11999","22973","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12060","23011","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12079","23033","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12122","23084","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12129","23087","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12133","23089","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12187","23134","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12199","23140","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12207","23146","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12950","23167","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"12250","23173","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12268","23182","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12272","23184","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12309","23200","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12370","23222","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"17710","23230","line_item","4x 1L Originals Mix Abonnement (2x2)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"12389","23232","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12438","23258","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12453","23265","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12454","23265","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12495","23287","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12506","23292","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12525","23301","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"17337","23318","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"12552","23325","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12579","23362","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"3","89.97","0.00","89.97","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12606","23375","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13600","23399","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"12686","23420","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12690","23422","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12700","23426","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"164857","23441","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12736","23444","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12745","23448","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12771","23460","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12790","23470","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12804","23477","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"32787","23480","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"40451","23480","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"12848","23499","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12868","23508","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12899","23523","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12909","23528","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12925","23535","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12949","23546","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12954","23548","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"12962","23553","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13000","23584","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13018","23592","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13022","23594","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"144904","23596","line_item","Originals Mix Abonnement (4x 1L)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13033","23599","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13034","23599","line_item","12x 250ml Frisdrank Mix Abonnement","20233","0",NULL,"1","24.99","0.00","24.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"85267","23623","line_item","Probiotica Ampullen Abonnement (28x 9ml)","47390","0",NULL,"3","89.97","0.00","89.97","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13080","23626","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13088","23630","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"2","59.98","0.00","59.98","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13095","23633","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"17100","23648","line_item","12x 250ml Frisdrank Mix Abonnement","20233","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13127","23650","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"23322","23652","line_item","12x 250ml Gember Limonade Abonnement","20229","0",NULL,"1","19.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13139","23656","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13167","23670","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13188","23679","line_item","12x 250ml Frisdrank Mix Abonnement","20233","0",NULL,"1","24.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"49466","23693","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13233","23699","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13249","23707","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13259","23711","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13282","23722","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13297","23729","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13303","23732","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13352","23755","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13370","23761","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13374","23763","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13387","23769","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13408","23779","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"3","89.97","0.00","89.97","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13416","23783","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"94198","23785","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13424","23787","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13447","23797","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"15775","23809","line_item","4x 1L Originals Mix Abonnement (2x2)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13487","23817","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"95942","23830","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13530","23837","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13542","23843","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"109569","23851","line_item","Waterkefir Original Abonnement (4x 1L)","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"22969","23854","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","19.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13573","23858","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13593","23880","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13597","23882","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13609","23887","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13645","23905","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13653","23909","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13673","23921","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13687","23949","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13714","23961","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13744","23981","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13770","24001","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13818","24028","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13829","24033","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13839","24037","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13845","24039","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"81459","24039","line_item","12x 250ml Gember Limonade Abonnement","20229","0",NULL,"1","29.99","0.00","24.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"30604","24042","line_item","4x 1L Originals Mix Abonnement (2x2)","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13860","24045","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13861","24045","line_item","12x 250ml Frisdrank Mix Abonnement","20233","0",NULL,"1","24.99","0.00","24.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"61749","24059","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"16189","24064","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"136385","24068","line_item","Kombucha Original Abonnement (4x 1L)","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13926","24079","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13930","24081","line_item","4x 1L Waterkefir Original Abonnement","11155","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"13946","24089","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"17101","24092","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"19290","24094","line_item","4x 1L Kombucha Original Abonnement","10371","0",NULL,"1","27.51","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"13967","24099","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"84553","24115","line_item","Gember Limonade Abonnement (12x 250ml)","20229","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"14022","24127","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
"73866","24146","line_item","28x 9ml Probiotica Ampullen Abonnement","47390","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:8:""subtotal"";a:0:{}s:5:""total"";a:0:{}}"
"14065","24148","line_item","2x 2L Mix Abonnement","11159","0",NULL,"1","29.99","0.00","29.99","0.00",,"a:2:{s:5:""total"";a:0:{}s:8:""subtotal"";a:0:{}}"
